id,name,active,score,created_at,category,note
428,record-0428,true,270.99,1755976020000,delta,Deterministic analytical fixture row 428: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
429,record-0429,true,290.36,1758744480000,alpha,Deterministic analytical fixture row 429: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
430,record-0430,false,309.73,1761426540000,beta,Deterministic analytical fixture row 430: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
431,record-0431,true,329.1,1764195000000,gamma,Deterministic analytical fixture row 431: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
432,record-0432,true,348.47,1766877060000,delta,Deterministic analytical fixture row 432: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
433,record-0433,false,367.84,1735690320000,alpha,Deterministic analytical fixture row 433: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
434,record-0434,true,387.21,1738458780000,beta,Deterministic analytical fixture row 434: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
435,record-0435,true,406.58,1740968040000,gamma,Deterministic analytical fixture row 435: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
436,record-0436,false,425.95,1743736500000,delta,"quoted value, row 436
with a second line and ""double quotes"""
437,record-0437,true,445.32,1746418560000,alpha,Deterministic analytical fixture row 437: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
438,record-0438,true,464.69,1749187020000,beta,Deterministic analytical fixture row 438: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
439,record-0439,false,484.06,1751869080000,gamma,Deterministic analytical fixture row 439: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
440,record-0440,true,503.43,1754637540000,delta,Deterministic analytical fixture row 440: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
441,record-0441,true,522.8,1757406000000,alpha,Deterministic analytical fixture row 441: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
442,record-0442,false,542.17,1760088060000,beta,Deterministic analytical fixture row 442: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
443,,true,561.54,1762856520000,gamma,Deterministic analytical fixture row 443: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
444,record-0444,true,580.91,1765538580000,delta,Deterministic analytical fixture row 444: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
445,record-0445,false,600.28,1736771040000,alpha,Deterministic analytical fixture row 445: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
446,record-0446,true,619.65,1739539500000,beta,Deterministic analytical fixture row 446: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
447,record-0447,true,639.02,1742048760000,gamma,Deterministic analytical fixture row 447: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
448,record-0448,false,658.39,1744817220000,delta,Deterministic analytical fixture row 448: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
449,record-0449,true,677.76,1747499280000,alpha,Deterministic analytical fixture row 449: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
450,record-0450,true,697.13,1750267740000,beta,Deterministic analytical fixture row 450: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
451,record-0451,false,716.5,1752949800000,gamma,Deterministic analytical fixture row 451: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
452,record-0452,true,735.87,1755718260000,delta,Deterministic analytical fixture row 452: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
453,record-0453,true,755.24,1758486720000,alpha,Deterministic analytical fixture row 453: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
454,record-0454,false,774.61,1761168780000,beta,Deterministic analytical fixture row 454: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
455,record-0455,true,793.98,1763937240000,gamma,Deterministic analytical fixture row 455: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
456,record-0456,true,813.35,1766619300000,delta,Deterministic analytical fixture row 456: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
457,record-0457,false,832.72,1737765360000,alpha,Deterministic analytical fixture row 457: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
458,record-0458,true,852.09,1740533820000,beta,Deterministic analytical fixture row 458: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
459,record-0459,true,871.46,1743043080000,gamma,Deterministic analytical fixture row 459: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
460,,false,890.83,1743478740000,delta,Deterministic analytical fixture row 460: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
461,record-0461,true,910.2,1746160800000,alpha,Deterministic analytical fixture row 461: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
462,record-0462,true,929.57,1748929260000,beta,Deterministic analytical fixture row 462: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
463,record-0463,false,948.94,1751611320000,gamma,Deterministic analytical fixture row 463: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
464,record-0464,true,968.31,1754379780000,delta,Deterministic analytical fixture row 464: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
465,record-0465,true,987.68,1757148240000,alpha,"quoted value, row 465
with a second line and ""double quotes"""
466,record-0466,false,7.05,1759830300000,beta,Deterministic analytical fixture row 466: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
467,record-0467,true,26.42,1762598760000,gamma,Deterministic analytical fixture row 467: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
468,record-0468,true,45.79,1765280820000,delta,Deterministic analytical fixture row 468: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
469,record-0469,false,65.16,1736513280000,alpha,Deterministic analytical fixture row 469: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
470,record-0470,true,84.53,1739281740000,beta,Deterministic analytical fixture row 470: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
471,record-0471,true,103.9,1741791000000,gamma,Deterministic analytical fixture row 471: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
472,record-0472,false,123.27,1744559460000,delta,Deterministic analytical fixture row 472: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
473,record-0473,true,142.64,1747241520000,alpha,Deterministic analytical fixture row 473: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
474,record-0474,true,162.01,1750009980000,beta,Deterministic analytical fixture row 474: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
475,record-0475,false,181.38,1752692040000,gamma,Deterministic analytical fixture row 475: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
476,record-0476,true,200.75,1755460500000,delta,Deterministic analytical fixture row 476: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
477,,true,220.12,1758228960000,alpha,Deterministic analytical fixture row 477: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
478,record-0478,false,239.49,1760911020000,beta,Deterministic analytical fixture row 478: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
479,record-0479,true,258.86,1763679480000,gamma,Deterministic analytical fixture row 479: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
480,record-0480,true,278.23,1766361540000,delta,Deterministic analytical fixture row 480: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
481,record-0481,false,297.6,1737504000000,alpha,Deterministic analytical fixture row 481: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
482,record-0482,true,316.97,1740272460000,beta,Deterministic analytical fixture row 482: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
483,record-0483,true,336.34,1742781720000,gamma,Deterministic analytical fixture row 483: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
484,record-0484,false,355.71,1745550180000,delta,Deterministic analytical fixture row 484: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
485,record-0485,true,375.08,1748232240000,alpha,Deterministic analytical fixture row 485: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
486,record-0486,true,394.45,1751000700000,beta,Deterministic analytical fixture row 486: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
487,record-0487,false,413.82,1751349960000,gamma,Deterministic analytical fixture row 487: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
488,record-0488,true,433.19,1754118420000,delta,Deterministic analytical fixture row 488: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
489,record-0489,true,452.56,1756886880000,alpha,Deterministic analytical fixture row 489: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
490,record-0490,false,471.93,1759568940000,beta,Deterministic analytical fixture row 490: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
491,record-0491,true,491.3,1762337400000,gamma,Deterministic analytical fixture row 491: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
492,record-0492,true,510.67,1765019460000,delta,Deterministic analytical fixture row 492: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
493,record-0493,false,530.04,1736251920000,alpha,Deterministic analytical fixture row 493: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
494,,true,549.41,1739020380000,beta,"quoted value, row 494
with a second line and ""double quotes"""
495,record-0495,true,568.78,1741529640000,gamma,Deterministic analytical fixture row 495: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
496,record-0496,false,588.15,1744298100000,delta,Deterministic analytical fixture row 496: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
497,record-0497,true,607.52,1746980160000,alpha,Deterministic analytical fixture row 497: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
498,record-0498,true,626.89,1749748620000,beta,Deterministic analytical fixture row 498: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
499,record-0499,false,646.26,1752430680000,gamma,Deterministic analytical fixture row 499: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
500,record-0500,true,665.63,1755199140000,delta,Deterministic analytical fixture row 500: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
501,record-0501,true,685,1757967600000,alpha,Deterministic analytical fixture row 501: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
502,record-0502,false,704.37,1760649660000,beta,Deterministic analytical fixture row 502: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
503,record-0503,true,723.74,1763418120000,gamma,Deterministic analytical fixture row 503: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
504,record-0504,true,743.11,1766100180000,delta,Deterministic analytical fixture row 504: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
505,record-0505,false,762.48,1737246240000,alpha,Deterministic analytical fixture row 505: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
506,record-0506,true,781.85,1740014700000,beta,Deterministic analytical fixture row 506: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
507,record-0507,true,801.22,1742523960000,gamma,Deterministic analytical fixture row 507: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
508,record-0508,false,820.59,1745292420000,delta,Deterministic analytical fixture row 508: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
509,record-0509,true,839.96,1747974480000,alpha,Deterministic analytical fixture row 509: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
510,record-0510,true,859.33,1750742940000,beta,Deterministic analytical fixture row 510: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
511,,false,878.7,1753425000000,gamma,Deterministic analytical fixture row 511: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
512,record-0512,true,898.07,1756193460000,delta,Deterministic analytical fixture row 512: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
513,record-0513,true,917.44,1758961920000,alpha,Deterministic analytical fixture row 513: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
514,record-0514,false,936.81,1759311180000,beta,Deterministic analytical fixture row 514: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
515,record-0515,true,956.18,1762079640000,gamma,Deterministic analytical fixture row 515: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
516,record-0516,true,975.55,1764761700000,delta,Deterministic analytical fixture row 516: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
517,record-0517,false,994.92,1735994160000,alpha,Deterministic analytical fixture row 517: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
518,record-0518,true,14.29,1738762620000,beta,Deterministic analytical fixture row 518: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
519,record-0519,true,33.66,1741271880000,gamma,Deterministic analytical fixture row 519: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
520,record-0520,false,53.03,1744040340000,delta,Deterministic analytical fixture row 520: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
521,record-0521,true,72.4,1746722400000,alpha,Deterministic analytical fixture row 521: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
522,record-0522,true,91.77,1749490860000,beta,Deterministic analytical fixture row 522: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
523,record-0523,false,111.14,1752172920000,gamma,"quoted value, row 523
with a second line and ""double quotes"""
524,record-0524,true,130.51,1754941380000,delta,Deterministic analytical fixture row 524: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
525,record-0525,true,149.88,1757709840000,alpha,Deterministic analytical fixture row 525: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
526,record-0526,false,169.25,1760391900000,beta,Deterministic analytical fixture row 526: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
527,record-0527,true,188.62,1763160360000,gamma,Deterministic analytical fixture row 527: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
528,,true,207.99,1765842420000,delta,Deterministic analytical fixture row 528: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
529,record-0529,false,227.36,1736988480000,alpha,Deterministic analytical fixture row 529: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
530,record-0530,true,246.73,1739756940000,beta,Deterministic analytical fixture row 530: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
531,record-0531,true,266.1,1742266200000,gamma,Deterministic analytical fixture row 531: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
532,record-0532,false,285.47,1745034660000,delta,Deterministic analytical fixture row 532: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
533,record-0533,true,304.84,1747716720000,alpha,Deterministic analytical fixture row 533: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
534,record-0534,true,324.21,1750485180000,beta,Deterministic analytical fixture row 534: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
535,record-0535,false,343.58,1753167240000,gamma,Deterministic analytical fixture row 535: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
536,record-0536,true,362.95,1755935700000,delta,Deterministic analytical fixture row 536: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
537,record-0537,true,382.32,1758704160000,alpha,Deterministic analytical fixture row 537: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
538,record-0538,false,401.69,1761386220000,beta,Deterministic analytical fixture row 538: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
539,record-0539,true,421.06,1764154680000,gamma,Deterministic analytical fixture row 539: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
540,record-0540,true,440.43,1766836740000,delta,Deterministic analytical fixture row 540: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
541,record-0541,false,459.8,1735732800000,alpha,Deterministic analytical fixture row 541: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
542,record-0542,true,479.17,1738501260000,beta,Deterministic analytical fixture row 542: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
543,record-0543,true,498.54,1741010520000,gamma,Deterministic analytical fixture row 543: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
544,record-0544,false,517.91,1743778980000,delta,Deterministic analytical fixture row 544: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
545,,true,537.28,1746461040000,alpha,Deterministic analytical fixture row 545: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
546,record-0546,true,556.65,1749229500000,beta,Deterministic analytical fixture row 546: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
547,record-0547,false,576.02,1751911560000,gamma,Deterministic analytical fixture row 547: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
548,record-0548,true,595.39,1754680020000,delta,Deterministic analytical fixture row 548: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
549,record-0549,true,614.76,1757448480000,alpha,Deterministic analytical fixture row 549: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
550,record-0550,false,634.13,1760130540000,beta,Deterministic analytical fixture row 550: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
551,record-0551,true,653.5,1762899000000,gamma,Deterministic analytical fixture row 551: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
552,record-0552,true,672.87,1765581060000,delta,"quoted value, row 552
with a second line and ""double quotes"""
553,record-0553,false,692.24,1736727120000,alpha,Deterministic analytical fixture row 553: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
554,record-0554,true,711.61,1739495580000,beta,Deterministic analytical fixture row 554: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
555,record-0555,true,730.98,1742004840000,gamma,Deterministic analytical fixture row 555: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
556,record-0556,false,750.35,1744773300000,delta,Deterministic analytical fixture row 556: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
557,record-0557,true,769.72,1747455360000,alpha,Deterministic analytical fixture row 557: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
558,record-0558,true,789.09,1750223820000,beta,Deterministic analytical fixture row 558: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
559,record-0559,false,808.46,1752905880000,gamma,Deterministic analytical fixture row 559: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
560,record-0560,true,827.83,1755674340000,delta,Deterministic analytical fixture row 560: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
561,record-0561,true,847.2,1758442800000,alpha,Deterministic analytical fixture row 561: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
562,,false,866.57,1761124860000,beta,Deterministic analytical fixture row 562: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
563,record-0563,true,885.94,1763893320000,gamma,Deterministic analytical fixture row 563: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
564,record-0564,true,905.31,1766575380000,delta,Deterministic analytical fixture row 564: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
565,record-0565,false,924.68,1737807840000,alpha,Deterministic analytical fixture row 565: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
566,record-0566,true,944.05,1740576300000,beta,Deterministic analytical fixture row 566: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
567,record-0567,true,963.42,1743085560000,gamma,Deterministic analytical fixture row 567: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
568,record-0568,false,982.79,1743521220000,delta,Deterministic analytical fixture row 568: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
569,record-0569,true,2.16,1746203280000,alpha,Deterministic analytical fixture row 569: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
570,record-0570,true,21.53,1748971740000,beta,Deterministic analytical fixture row 570: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
571,record-0571,false,40.9,1751653800000,gamma,Deterministic analytical fixture row 571: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
572,record-0572,true,60.27,1754422260000,delta,Deterministic analytical fixture row 572: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
573,record-0573,true,79.64,1757190720000,alpha,Deterministic analytical fixture row 573: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
574,record-0574,false,99.01,1759872780000,beta,Deterministic analytical fixture row 574: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
575,record-0575,true,118.38,1762641240000,gamma,Deterministic analytical fixture row 575: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
576,record-0576,true,137.75,1765323300000,delta,Deterministic analytical fixture row 576: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
577,record-0577,false,157.12,1736469360000,alpha,Deterministic analytical fixture row 577: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
578,record-0578,true,176.49,1739237820000,beta,Deterministic analytical fixture row 578: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
579,,true,195.86,1741747080000,gamma,Deterministic analytical fixture row 579: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
580,record-0580,false,215.23,1744515540000,delta,Deterministic analytical fixture row 580: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
581,record-0581,true,234.6,1747197600000,alpha,"quoted value, row 581
with a second line and ""double quotes"""
582,record-0582,true,253.97,1749966060000,beta,Deterministic analytical fixture row 582: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
583,record-0583,false,273.34,1752648120000,gamma,Deterministic analytical fixture row 583: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
584,record-0584,true,292.71,1755416580000,delta,Deterministic analytical fixture row 584: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
585,record-0585,true,312.08,1758185040000,alpha,Deterministic analytical fixture row 585: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
586,record-0586,false,331.45,1760867100000,beta,Deterministic analytical fixture row 586: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
587,record-0587,true,350.82,1763635560000,gamma,Deterministic analytical fixture row 587: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
588,record-0588,true,370.19,1766317620000,delta,Deterministic analytical fixture row 588: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
589,record-0589,false,389.56,1737550080000,alpha,Deterministic analytical fixture row 589: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
590,record-0590,true,408.93,1740318540000,beta,Deterministic analytical fixture row 590: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
591,record-0591,true,428.3,1742827800000,gamma,Deterministic analytical fixture row 591: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
592,record-0592,false,447.67,1745596260000,delta,Deterministic analytical fixture row 592: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
593,record-0593,true,467.04,1748278320000,alpha,Deterministic analytical fixture row 593: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
594,record-0594,true,486.41,1751046780000,beta,Deterministic analytical fixture row 594: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
595,record-0595,false,505.78,1751396040000,gamma,Deterministic analytical fixture row 595: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
596,,true,525.15,1754164500000,delta,Deterministic analytical fixture row 596: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
597,record-0597,true,544.52,1756932960000,alpha,Deterministic analytical fixture row 597: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
598,record-0598,false,563.89,1759615020000,beta,Deterministic analytical fixture row 598: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
599,record-0599,true,583.26,1762383480000,gamma,Deterministic analytical fixture row 599: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
600,record-0600,true,602.63,1765065540000,delta,Deterministic analytical fixture row 600: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
601,record-0601,false,622,1736208000000,alpha,Deterministic analytical fixture row 601: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
602,record-0602,true,641.37,1738976460000,beta,Deterministic analytical fixture row 602: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
603,record-0603,true,660.74,1741485720000,gamma,Deterministic analytical fixture row 603: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
604,record-0604,false,680.11,1744254180000,delta,Deterministic analytical fixture row 604: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
605,record-0605,true,699.48,1746936240000,alpha,Deterministic analytical fixture row 605: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
606,record-0606,true,718.85,1749704700000,beta,Deterministic analytical fixture row 606: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
607,record-0607,false,738.22,1752386760000,gamma,Deterministic analytical fixture row 607: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
608,record-0608,true,757.59,1755155220000,delta,Deterministic analytical fixture row 608: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
609,record-0609,true,776.96,1757923680000,alpha,Deterministic analytical fixture row 609: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
610,record-0610,false,796.33,1760605740000,beta,"quoted value, row 610
with a second line and ""double quotes"""
611,record-0611,true,815.7,1763374200000,gamma,Deterministic analytical fixture row 611: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
612,record-0612,true,835.07,1766056260000,delta,Deterministic analytical fixture row 612: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
613,,false,854.44,1737288720000,alpha,Deterministic analytical fixture row 613: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
614,record-0614,true,873.81,1740057180000,beta,Deterministic analytical fixture row 614: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
615,record-0615,true,893.18,1742566440000,gamma,Deterministic analytical fixture row 615: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
616,record-0616,false,912.55,1745334900000,delta,Deterministic analytical fixture row 616: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
617,record-0617,true,931.92,1748016960000,alpha,Deterministic analytical fixture row 617: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
618,record-0618,true,951.29,1750785420000,beta,Deterministic analytical fixture row 618: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
619,record-0619,false,970.66,1753467480000,gamma,Deterministic analytical fixture row 619: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
620,record-0620,true,990.03,1756235940000,delta,Deterministic analytical fixture row 620: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
621,record-0621,true,9.4,1759004400000,alpha,Deterministic analytical fixture row 621: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
622,record-0622,false,28.77,1759353660000,beta,Deterministic analytical fixture row 622: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
623,record-0623,true,48.14,1762122120000,gamma,Deterministic analytical fixture row 623: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
624,record-0624,true,67.51,1764804180000,delta,Deterministic analytical fixture row 624: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
625,record-0625,false,86.88,1735950240000,alpha,Deterministic analytical fixture row 625: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
626,record-0626,true,106.25,1738718700000,beta,Deterministic analytical fixture row 626: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
627,record-0627,true,125.62,1741227960000,gamma,Deterministic analytical fixture row 627: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
628,record-0628,false,144.99,1743996420000,delta,Deterministic analytical fixture row 628: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
629,record-0629,true,164.36,1746678480000,alpha,Deterministic analytical fixture row 629: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
630,,true,183.73,1749446940000,beta,Deterministic analytical fixture row 630: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
631,record-0631,false,203.1,1752129000000,gamma,Deterministic analytical fixture row 631: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
632,record-0632,true,222.47,1754897460000,delta,Deterministic analytical fixture row 632: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
633,record-0633,true,241.84,1757665920000,alpha,Deterministic analytical fixture row 633: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
634,record-0634,false,261.21,1760347980000,beta,Deterministic analytical fixture row 634: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
